Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.01 BRÁS,1366059,GAVETEIRO GRAFITTO P/SEDE,20,"R$ 601,71","R$ 586,67",GAVETEIRO PRETO N°5 - 13X24X12,31.0%,2025-09-12 00:00:00,MANTER: Baixa similaridade (31.0%) com consumível 'GAVETEIRO PRETO N°5 - 13X24X12...'. Provavelmente corretamente classificado.
1.01 BRÁS,1366060,GAVETEIRO GRAFITTO P/SEDE,20,"R$ 601,71","R$ 586,67",GAVETEIRO PRETO N°5 - 13X24X12,31.0%,2025-09-12 00:00:00,MANTER: Baixa similaridade (31.0%) com consumível 'GAVETEIRO PRETO N°5 - 13X24X12...'. Provavelmente corretamente classificado.
1.01 BRÁS,1366061,GAVETEIRO GRAFITTO P/SEDE,20,"R$ 601,71","R$ 586,67",GAVETEIRO PRETO N°5 - 13X24X12,31.0%,2025-09-12 00:00:00,MANTER: Baixa similaridade (31.0%) com consumível 'GAVETEIRO PRETO N°5 - 13X24X12...'. Provavelmente corretamente classificado.
1.01 BRÁS,1366171,CARRINHO CARGA E TRANSP. P/40 NOTEBOOK,25,"R$ 4100,00","R$ 3997,50",BRINQUEDO - CARRINHO DE CARGA,41.1%,2025-09-15 00:00:00,AVALIAR: Similaridade moderada (41.1%) com consumível 'BRINQUEDO - CARRINHO DE CARGA...'. Possível reclassificação.
1.01 BRÁS,1362217,MESA DE REUNIÃO 1200MM GRAFITO DR-2010,20,"R$ 895,00","R$ 857,71",LAMINADO DECORATIVO AP GRAFITO L 013 TX,25.1%,2025-07-18 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
1.01 BRÁS,1362218,"SOFÁ 1,3X0,7X0,8M COM PÉ PALITO",10,"R$ 1594,20","R$ 1527,77",JOGO PALITO,26.9%,2025-07-18 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.01 BRÁS,1362219,"SOFÁ 1,3X0,7X0,8M COM PÉ PALITO",10,"R$ 1594,20","R$ 1527,77",JOGO PALITO,26.9%,2025-07-18 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.01 BRÁS,1362227,MESA DE CENTRO P/ ÁREA DE LEITURA,20,"R$ 304,15","R$ 291,48",CENTRO DE MESA VIDRO REDONDO,36.3%,2025-07-18 00:00:00,MANTER: Baixa similaridade (36.3%) com consumível 'CENTRO DE MESA VIDRO REDONDO...'. Provavelmente corretamente classificado.
1.01 BRÁS,1362228,MESA DE CENTRO P/ ÁREA DE LEITURA,20,"R$ 304,15","R$ 291,48",CENTRO DE MESA VIDRO REDONDO,36.3%,2025-07-18 00:00:00,MANTER: Baixa similaridade (36.3%) com consumível 'CENTRO DE MESA VIDRO REDONDO...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306847,BANCADA CENTRAL LAB. AN. FÍSICO DC-2095,25,"R$ 3540,29","R$ 3097,75",TAMPO GRANITO P/BC01 -BANCADA CENTRAL,29.8%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (29.8%). Mantém como patrimônio.
1.01 BRÁS,1306861,BANCADA LATERAL ANÁLISES FISICO QUÍMICAS,25,"R$ 1090,61","R$ 954,28",BANCADA DE ARDÓSIA M²,26.7%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.01 BRÁS,1306862,BANCADA LATERAL ANÁLISES FISICO QUÍMICAS,25,"R$ 1090,61","R$ 954,28",BANCADA DE ARDÓSIA M²,26.7%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.01 BRÁS,1306863,BANCADA LATERAL ANÁLISES FISICO QUÍMICAS,25,"R$ 1090,61","R$ 954,28",BANCADA DE ARDÓSIA M²,26.7%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.01 BRÁS,1306864,BANCADA LATERAL ANÁLISES FISICO QUÍMICAS,25,"R$ 1090,60","R$ 954,27",BANCADA DE ARDÓSIA M²,26.7%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.01 BRÁS,1306870,BANCADA PIA ANÁLISES FÍSICO DC-2109,25,"R$ 982,22","R$ 859,44",BANCADA DE AÇO INOX,24.4%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (24.4%). Mantém como patrimônio.
1.01 BRÁS,1346685,CAPELA DE EXAUSTÃO-LARGURA 1200MM,20,"R$ 56250,00","R$ 52031,25","MANGUEIRA P/EXAUSTÃO 5.1/2""",31.3%,2025-03-14 00:00:00,"MANTER: Baixa similaridade (31.3%) com consumível 'MANGUEIRA P/EXAUSTÃO 5.1/2""...'. Provavelmente corretamente classificado."
1.01 BRÁS,1306848,BANCADA CENTRAL LAB OP UNITÁRIAS DC-2096,25,"R$ 5646,37","R$ 4940,57",TAMPO GRANITO P/BC01 -BANCADA CENTRAL,29.3%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.01 BRÁS,1305714,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305715,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305716,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305717,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305718,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305719,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305720,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1306851,BANCADA CENTRAL PROCESSOS IND. 2101,25,"R$ 2473,89","R$ 2164,65",TÊ ROSCA CENTRAL FÊMEA PPR IND. 20X1/2,32.5%,2024-09-25 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'TÊ ROSCA CENTRAL FÊMEA PPR IND. 20X1/2...'. Provavelmente corretamente classificado.
1.01 BRÁS,1305693,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305694,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305695,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305696,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305697,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305698,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305699,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305700,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305701,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305702,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305703,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305704,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305705,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305706,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305707,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305708,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305709,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305710,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305711,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305712,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305713,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1306849,BANCADA CENTRAL CROMATOGRAFIA DC-2097,25,"R$ 3459,35","R$ 3026,93",TAMPO GRANITO P/BC01 -BANCADA CENTRAL,32.3%,2024-09-25 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'TAMPO GRANITO P/BC01 -BANCADA CENTRAL...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306854,BANCADA LAT. CROMATOGRAFIA - DC 2103,25,"R$ 1146,50","R$ 1003,19",MICROSERINGA P/CROMATOGRAFIA,30.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306855,BANCADA LAT. CROMATOGRAFIA - DC 2103,25,"R$ 1146,50","R$ 1003,19",MICROSERINGA P/CROMATOGRAFIA,30.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306856,BANCADA LAT. CROMATOGRAFIA - DC 2103,25,"R$ 1146,50","R$ 1003,19",MICROSERINGA P/CROMATOGRAFIA,30.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306857,BANCADA LAT. CROMATOGRAFIA - DC 2103,25,"R$ 1146,50","R$ 1003,19",MICROSERINGA P/CROMATOGRAFIA,30.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306858,BANCADA LAT. CROMATOGRAFIA - DC 2103,25,"R$ 1146,50","R$ 1003,19",MICROSERINGA P/CROMATOGRAFIA,30.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306859,BANCADA LAT. CROMATOGRAFIA - DC 2103,25,"R$ 1146,50","R$ 1003,19",MICROSERINGA P/CROMATOGRAFIA,30.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306865,BANCADA PIA CROMATOGRAFIA DC-2106,25,"R$ 875,58","R$ 766,13",MICROSERINGA P/CROMATOGRAFIA,31.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (31.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306866,BANCADA PIA CROMATOGRAFIA DC-2106,25,"R$ 875,57","R$ 766,12",MICROSERINGA P/CROMATOGRAFIA,31.7%,2024-09-25 00:00:00,MANTER: Baixa similaridade (31.7%) com consumível 'MICROSERINGA P/CROMATOGRAFIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,1346688,CAPELA DE EXAUSTÃO-LARGURA 1200MM,20,"R$ 56250,00","R$ 52031,25","MANGUEIRA P/EXAUSTÃO 5.1/2""",31.3%,2025-03-14 00:00:00,"MANTER: Baixa similaridade (31.3%) com consumível 'MANGUEIRA P/EXAUSTÃO 5.1/2""...'. Provavelmente corretamente classificado."
1.01 BRÁS,1305672,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305673,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305674,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305675,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305676,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305677,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305678,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305679,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305680,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305681,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305682,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305683,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305684,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305685,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305686,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305687,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305688,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305689,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305690,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305691,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1305692,BANCO ERGONÔMICO SEMI SENTADO,10,"R$ 683,00","R$ 591,93",BANCO DA MOTOCICLETA,29.9%,2024-08-07 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
1.01 BRÁS,1306850,BANCADA CENTRAL ESPECTOMETRIA DC-2099,25,"R$ 2495,20","R$ 2183,30",TAMPO GRANITO P/BC01 -BANCADA CENTRAL,32.3%,2024-09-25 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'TAMPO GRANITO P/BC01 -BANCADA CENTRAL...'. Provavelmente corretamente classificado.
1.01 BRÁS,1306867,BANCADA PIA ESPECTOMETRIA DC-2107,25,"R$ 857,40","R$ 750,22",BANCADA DE ARDÓSIA M²,27.6%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
1.01 BRÁS,1306868,BANCADA PIA ESPECTOMETRIA DC-2107,25,"R$ 857,40","R$ 750,22",BANCADA DE ARDÓSIA M²,27.6%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
1.01 BRÁS,1306872,BANCADA LATERAL ESPECTOMETRIA DC-2102,25,"R$ 843,00","R$ 737,62",EMPUNHADURA LATERAL P/ESMERILHADEIRA,28.9%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1306873,BANCADA LATERAL ESPECTOMETRIA DC-2102,25,"R$ 843,00","R$ 737,62",EMPUNHADURA LATERAL P/ESMERILHADEIRA,28.9%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1306874,BANCADA LATERAL ESPECTOMETRIA DC-2102,25,"R$ 843,00","R$ 737,62",EMPUNHADURA LATERAL P/ESMERILHADEIRA,28.9%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1306875,BANCADA LATERAL ESPECTOMETRIA DC-2102,25,"R$ 843,00","R$ 737,62",EMPUNHADURA LATERAL P/ESMERILHADEIRA,28.9%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1306876,BANCADA LATERAL ESPECTOMETRIA DC-2102,25,"R$ 843,00","R$ 737,62",EMPUNHADURA LATERAL P/ESMERILHADEIRA,28.9%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.01 BRÁS,1306877,BANCADA LATERAL ESPECTOMETRIA DC-2102,25,"R$ 843,00","R$ 737,62",EMPUNHADURA LATERAL P/ESMERILHADEIRA,28.9%,2024-09-25 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
