Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.01 BRÁS,163879,CAIXA DE BLOCO PADRAO C 47 PECAS USA,10,"R$ 182,18","R$ 0,00",CAIXA M PADRÃO ENEL,39.7%,1967-10-31 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'CAIXA M PADRÃO ENEL...'. Provavelmente corretamente classificado.
1.01 BRÁS,546320,SUPORTE UNIVERSAL MITUTOYO,12,"R$ 203,13","R$ 0,00",SUPORTE UNIVERSAL DE PONTAS,56.5%,1991-10-31 00:00:00,AVALIAR: Similaridade moderada (56.5%) com consumível 'SUPORTE UNIVERSAL DE PONTAS...'. Possível reclassificação.
1.01 BRÁS,121147,INDICADOR UNIVERSAL TESATEST 0 002X204,10,"R$ 182,18","R$ 0,00",PAPEL INDICADOR UNIVERSAL PH,46.2%,1962-02-28 00:00:00,AVALIAR: Similaridade moderada (46.2%) com consumível 'PAPEL INDICADOR UNIVERSAL PH...'. Possível reclassificação.
1.01 BRÁS,405476,BLOCO PADRAO RETANGULAR RS45MA1 41 PC.,21,"R$ 182,18","R$ 0,00",BLOCO PADRÃO P/HOTEND,43.5%,1980-06-30 00:00:00,AVALIAR: Similaridade moderada (43.5%) com consumível 'BLOCO PADRÃO P/HOTEND...'. Possível reclassificação.
1.01 BRÁS,111853,TRANSFERIDOR TESA 200MM,10,"R$ 182,18","R$ 0,00",TRANSFERIDOR ANGULAR,37.0%,1960-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'TRANSFERIDOR ANGULAR...'. Provavelmente corretamente classificado.
1.01 BRÁS,163878,CAIXA DE BLOCO PADRAO C 47 PECAS USA,10,"R$ 182,18","R$ 0,00",CAIXA M PADRÃO ENEL,39.7%,1967-10-31 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'CAIXA M PADRÃO ENEL...'. Provavelmente corretamente classificado.
1.01 BRÁS,20064,MICROMETRO INTERNO AJUSTAVEL TESA 40 10,25,"R$ 382,18","R$ 0,00",SUPORTE AJUSTÁVEL P/MICRÔMETRO,41.0%,1950-01-01 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'SUPORTE AJUSTÁVEL P/MICRÔMETRO...'. Possível reclassificação.
1.01 BRÁS,20106,TRANSFERIDOR UNIVERSAL TESA 300MM,10,"R$ 382,18","R$ 0,00",TRANSFERIDOR DE ÂNGULOS UNIVERSAL,48.0%,1953-01-01 00:00:00,AVALIAR: Similaridade moderada (48.0%) com consumível 'TRANSFERIDOR DE ÂNGULOS UNIVERSAL...'. Possível reclassificação.
1.01 BRÁS,435189,MICROMETRO INT.16-20MM C/ANEL MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO,40.5%,1982-05-31 00:00:00,AVALIAR: Similaridade moderada (40.5%) com consumível 'MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,570039,MICROMETRO INT 3 CONT 30 A 35MM MITUTOY,10,"R$ 55,72","R$ 0,00",MICRÔMETRO INT. 50-300MM - 2 CONTATOS,39.7%,1992-03-31 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'MICRÔMETRO INT. 50-300MM - 2 CONTATOS...'. Provavelmente corretamente classificado.
1.01 BRÁS,577978,MICROMETRO INT 20-25MM MITUTOYO,25,"R$ 55,72","R$ 0,00",MICRÔMETRO EXT. 0-25MM - 0.01MM,44.7%,1992-11-30 00:00:00,AVALIAR: Similaridade moderada (44.7%) com consumível 'MICRÔMETRO EXT. 0-25MM - 0.01MM...'. Possível reclassificação.
1.01 BRÁS,163876,CAIXA DE BLOCO PADRAO C 47 PECAS USA,10,"R$ 182,18","R$ 0,00",CAIXA M PADRÃO ENEL,39.7%,1967-10-31 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'CAIXA M PADRÃO ENEL...'. Provavelmente corretamente classificado.
1.01 BRÁS,435152,MICROMETRO INT.5-30MM 145-185 MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO,51.4%,1982-05-31 00:00:00,AVALIAR: Similaridade moderada (51.4%) com consumível 'MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,435362,MICROMETRO INT.25-50MM 145+186 MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 25-50MM - TP. PAQUÍMETRO,51.6%,1982-05-31 00:00:00,AVALIAR: Similaridade moderada (51.6%) com consumível 'MICRÔMETRO INT. 25-50MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,462517,MORSA BANCADA N.3 SOMAR,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,39.6%,1985-08-31 00:00:00,MANTER: Baixa similaridade (39.6%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Provavelmente corretamente classificado.
1.01 BRÁS,146686,MORSA PARA BANCADA N 3 FIXO AZUL,15,"R$ 182,18","R$ 0,00",SUPORTE FIXO DE MOTOR PARA BANCADA,37.9%,1965-01-01 00:00:00,MANTER: Baixa similaridade (37.9%) com consumível 'SUPORTE FIXO DE MOTOR PARA BANCADA...'. Provavelmente corretamente classificado.
1.01 BRÁS,23929,ARCO DE PUA COM CATRACA,10,"R$ 382,18","R$ 0,00","ARCO DE PUA - MANDRIL DE 4 GARRAS 12""",45.9%,1949-01-01 00:00:00,"AVALIAR: Similaridade moderada (45.9%) com consumível 'ARCO DE PUA - MANDRIL DE 4 GARRAS 12""...'. Possível reclassificação."
1.01 BRÁS,24340,MORSA AJA N2,15,"R$ 382,18","R$ 0,00",MORSA MECÂNICA GIRATÓRIA,32.5%,1944-01-01 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'MORSA MECÂNICA GIRATÓRIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,24354,MORSA AJA N2,15,"R$ 382,18","R$ 0,00",MORSA MECÂNICA GIRATÓRIA,32.5%,1944-01-01 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'MORSA MECÂNICA GIRATÓRIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,244991,MORSA DE BANCADA N 5 SOMAR,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,42.7%,1972-01-31 00:00:00,AVALIAR: Similaridade moderada (42.7%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,244992,MORSA DE BANCADA N 5 SOMAR,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,42.7%,1972-01-31 00:00:00,AVALIAR: Similaridade moderada (42.7%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,25490,SARGENTO 1M,10,"R$ 382,18","R$ 0,00",GRAMPO SARGENTO 1000mm,43.3%,1946-01-01 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'GRAMPO SARGENTO 1000mm...'. Possível reclassificação.
1.01 BRÁS,25614,SARGENTO 1 5M,10,"R$ 382,18","R$ 0,00",GRAMPO SARGENTO 1000mm,42.2%,1952-01-01 00:00:00,AVALIAR: Similaridade moderada (42.2%) com consumível 'GRAMPO SARGENTO 1000mm...'. Possível reclassificação.
1.01 BRÁS,27964,GRIFO PARA CANO 24P,10,"R$ 382,18","R$ 0,00",BARRA DE CANO 3/4P,35.3%,1963-01-01 00:00:00,MANTER: Baixa similaridade (35.3%) com consumível 'BARRA DE CANO 3/4P...'. Provavelmente corretamente classificado.
1.01 BRÁS,37772,SARGENTO 100CM,10,"R$ 382,18","R$ 0,00",PÁ PARA CALDEIRÃO 100CM,39.5%,1954-01-01 00:00:00,MANTER: Baixa similaridade (39.5%) com consumível 'PÁ PARA CALDEIRÃO 100CM...'. Provavelmente corretamente classificado.
1.01 BRÁS,37774,SARGENTO 150CM,10,"R$ 382,18","R$ 0,00",GRAMPO SARGENTO 1000mm,37.5%,1954-01-01 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'GRAMPO SARGENTO 1000mm...'. Provavelmente corretamente classificado.
1.01 BRÁS,435191,MICROMETRO INT.16-20MM C/ANEL MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO,40.5%,1982-05-31 00:00:00,AVALIAR: Similaridade moderada (40.5%) com consumível 'MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,438675,TARRACHA 1/2P A 2P RIMA,10,"R$ 182,18","R$ 0,00",KIT TARRACHA MANUAL 1/2P A 1P,37.1%,1982-08-31 00:00:00,MANTER: Baixa similaridade (37.1%) com consumível 'KIT TARRACHA MANUAL 1/2P A 1P...'. Provavelmente corretamente classificado.
1.01 BRÁS,467129,CHAVE SOQUETE C/ 18 PECAS JG B.ITMA,10,"R$ 182,18","R$ 0,00",JOGO DE CHAVE SOQUETE 43 PEÇAS,60.7%,1986-02-28 00:00:00,RECLASSIFICAR: Alta similaridade (60.7%) com consumível 'JOGO DE CHAVE SOQUETE 43 PEÇAS...'. Forte indicação de má classificação.
1.01 BRÁS,467130,CHAVE SOQUETE C/16 CHAVES B.ITMA,10,"R$ 182,18","R$ 0,00",CHAVE SOQUETE 6 A 22mm,49.1%,1986-02-28 00:00:00,AVALIAR: Similaridade moderada (49.1%) com consumível 'CHAVE SOQUETE 6 A 22mm...'. Possível reclassificação.
1.01 BRÁS,470002,MICROMETRO INTERNO 20 A 25MM MITUTOYO,25,"R$ 182,18","R$ 0,00",MICRÔMETRO EXT. 0-25MM - C/RELÓGIO,42.7%,1986-09-30 00:00:00,AVALIAR: Similaridade moderada (42.7%) com consumível 'MICRÔMETRO EXT. 0-25MM - C/RELÓGIO...'. Possível reclassificação.
1.01 BRÁS,493092,MICROMETRO INT.CAP.30 A 35MM MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 50-300MM - 2 CONTATOS,40.3%,1988-07-31 00:00:00,AVALIAR: Similaridade moderada (40.3%) com consumível 'MICRÔMETRO INT. 50-300MM - 2 CONTATOS...'. Possível reclassificação.
1.01 BRÁS,496166,TRACADOR VERTICAL 500MM MITUTOYO,19,"R$ 182,18","R$ 0,00",TRIMPOT VERTICAL 5K,30.5%,1988-09-30 00:00:00,MANTER: Baixa similaridade (30.5%) com consumível 'TRIMPOT VERTICAL 5K...'. Provavelmente corretamente classificado.
1.01 BRÁS,502591,DESENTUPIDORA DE TUBO K-30 RIDGID,10,"R$ 182,18","R$ 0,00","SUPORTE PARA TUBO DE 3/8""",33.3%,1988-12-31 00:00:00,"MANTER: Baixa similaridade (33.3%) com consumível 'SUPORTE PARA TUBO DE 3/8""...'. Provavelmente corretamente classificado."
1.01 BRÁS,532084,MORSA DE BANCADA N.5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,48.4%,1990-12-31 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,532808,GRAMPEADOR MANUAL P/TAPECEIRO 51A MGS,10,"R$ 182,18","R$ 0,00",GRAMPEADOR MANUAL AL. 6 A 14MM,44.2%,1990-10-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'GRAMPEADOR MANUAL AL. 6 A 14MM...'. Possível reclassificação.
1.01 BRÁS,536373,BANCADA MOVEL DE ACO SECURIT,10,"R$ 135,43","R$ 0,00",BANCADA DE AÇO INOX,48.4%,1991-02-28 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'BANCADA DE AÇO INOX...'. Possível reclassificação.
1.01 BRÁS,536374,BANCADA MOVEL DE ACO SECURIT,10,"R$ 135,43","R$ 0,00",BANCADA DE AÇO INOX,48.4%,1991-02-28 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'BANCADA DE AÇO INOX...'. Possível reclassificação.
1.01 BRÁS,536375,BANCADA MOVEL DE ACO SECURIT,10,"R$ 135,43","R$ 0,00",BANCADA DE AÇO INOX,48.4%,1991-02-28 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'BANCADA DE AÇO INOX...'. Possível reclassificação.
1.01 BRÁS,588572,MORSA 85MM FIXA DM-256,15,"R$ 5,44","R$ 0,00",MORSA DE PRECISÃO ABERTURA 85MM,34.7%,1993-09-30 00:00:00,MANTER: Baixa similaridade (34.7%) com consumível 'MORSA DE PRECISÃO ABERTURA 85MM...'. Provavelmente corretamente classificado.
1.01 BRÁS,588576,MORSA DE BANCADA N.3,15,"R$ 11,16","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,47.3%,1993-09-30 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,110782,BLOCO PADRAO CARY,25,"R$ 182,18","R$ 0,00",BLOCO PADRÃO P/HOTEND,55.5%,1960-11-30 00:00:00,AVALIAR: Similaridade moderada (55.5%) com consumível 'BLOCO PADRÃO P/HOTEND...'. Possível reclassificação.
1.01 BRÁS,117123,BLOCO PADRAO CARY,25,"R$ 182,18","R$ 0,00",BLOCO PADRÃO P/HOTEND,55.5%,1961-08-31 00:00:00,AVALIAR: Similaridade moderada (55.5%) com consumível 'BLOCO PADRÃO P/HOTEND...'. Possível reclassificação.
1.01 BRÁS,163877,CAIXA DE BLOCO PADRAO C 47 PECAS USA,10,"R$ 182,18","R$ 0,00",CAIXA M PADRÃO ENEL,39.7%,1967-10-31 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'CAIXA M PADRÃO ENEL...'. Provavelmente corretamente classificado.
1.01 BRÁS,54985,CARRINHO,18,"R$ 182,18","R$ 0,00",CARRINHO DE MÃO,55.9%,1957-01-01 00:00:00,AVALIAR: Similaridade moderada (55.9%) com consumível 'CARRINHO DE MÃO...'. Possível reclassificação.
1.01 BRÁS,136697,PINCA A 3 DE 17 64 P,10,"R$ 182,18","R$ 0,00",PINÇA ER 25 D=4,88.9%,1964-11-30 00:00:00,RECLASSIFICAR: Altíssima similaridade (88.9%) com consumível 'PINÇA ER 25 D=4...'. Item claramente mal classificado como patrimônio.
1.01 BRÁS,136699,PINCA A 3 DE 5 16P,10,"R$ 182,18","R$ 0,00",PINÇA ER 25 D=6,55.0%,1964-11-30 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'PINÇA ER 25 D=6...'. Possível reclassificação.
1.01 BRÁS,136700,PINCA A 3 DE 3 8P,10,"R$ 182,18","R$ 0,00",PINÇA ER 25 D=4,88.8%,1964-11-30 00:00:00,RECLASSIFICAR: Altíssima similaridade (88.8%) com consumível 'PINÇA ER 25 D=4...'. Item claramente mal classificado como patrimônio.
1.01 BRÁS,136701,DISPOSITIVO TORNEAMENTO LONGIT A15 31 0,10,"R$ 182,18","R$ 0,00","DISPOSITIVO DE RETORNO 1.1/2""",31.9%,1964-11-30 00:00:00,"MANTER: Baixa similaridade (31.9%) com consumível 'DISPOSITIVO DE RETORNO 1.1/2""...'. Provavelmente corretamente classificado."
1.01 BRÁS,402765,JG.MICROMETRO INTERNO MITUTOYO,25,"R$ 182,18","R$ 0,00",FILTRO INTERNO,33.9%,1980-05-31 00:00:00,MANTER: Baixa similaridade (33.9%) com consumível 'FILTRO INTERNO...'. Provavelmente corretamente classificado.
1.01 BRÁS,425364,GRAMINHO TRACADOR 300M/M TESA IT-101,10,"R$ 182,18","R$ 0,00",PINHÃO PARA TRAÇADOR DE ALTURA,25.5%,1981-11-30 00:00:00,MANTER: Similaridade muito baixa (25.5%). Mantém como patrimônio.
1.01 BRÁS,525871,MORSA C/ABERTURA 120MM FIXA ADRI,15,"R$ 182,18","R$ 0,00",MORSA DE PRECISÃO ABERTURA 120mm BASE G.,51.1%,1990-04-30 00:00:00,AVALIAR: Similaridade moderada (51.1%) com consumível 'MORSA DE PRECISÃO ABERTURA 120mm BASE G....'. Possível reclassificação.
1.01 BRÁS,530649,MORSA DE BANCADA N.6,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,47.3%,1990-10-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,530660,MORSA DE BANCADA N.6,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,47.3%,1990-10-31 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,580281,MORSA DE BANCADA N.5,15,"R$ 6,96","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,48.4%,1992-12-31 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,435187,MICROMETRO INT.16-20MM C/ANEL MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO,40.5%,1982-05-31 00:00:00,AVALIAR: Similaridade moderada (40.5%) com consumível 'MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,435469,MICROMETRO INT.20-25MM C/ANEL MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO EXT. 0-25MM - C/RELÓGIO,42.6%,1982-05-31 00:00:00,AVALIAR: Similaridade moderada (42.6%) com consumível 'MICRÔMETRO EXT. 0-25MM - C/RELÓGIO...'. Possível reclassificação.
1.01 BRÁS,493090,MICROMETRO INT.CAP.30 A 35MM MITUTOYO,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 50-300MM - 2 CONTATOS,40.3%,1988-07-31 00:00:00,AVALIAR: Similaridade moderada (40.3%) com consumível 'MICRÔMETRO INT. 50-300MM - 2 CONTATOS...'. Possível reclassificação.
1.01 BRÁS,530248,MICROMETRO INT 3 CONT 25 A 30MM MITUTOY,10,"R$ 546,58","R$ 0,00",MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO,55.3%,1990-09-30 00:00:00,AVALIAR: Similaridade moderada (55.3%) com consumível 'MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,530766,MICROMETRO INT.3 CONT.20 A 25MM MITUTOY,10,"R$ 182,18","R$ 0,00",MICRÔMETRO INT. 50-300MM - 2 CONTATOS,39.7%,1990-09-30 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'MICRÔMETRO INT. 50-300MM - 2 CONTATOS...'. Provavelmente corretamente classificado.
1.01 BRÁS,573666,MICROMETRO INTERNO 25 A 50MM MITUTOYO,25,"R$ 13,93","R$ 0,00",MICRÔMETRO INT. 25-50MM - TP. PAQUÍMETRO,44.7%,1992-05-31 00:00:00,AVALIAR: Similaridade moderada (44.7%) com consumível 'MICRÔMETRO INT. 25-50MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,644607,JG CHAVE SOQUETE 10 SOQ 7 PECAS BELZER,10,"R$ 165,95","R$ 0,00",JOGO DE CHAVE SOQUETE 43 PEÇAS,55.3%,1998-08-31 00:00:00,AVALIAR: Similaridade moderada (55.3%) com consumível 'JOGO DE CHAVE SOQUETE 43 PEÇAS...'. Possível reclassificação.
1.01 BRÁS,339403,VANGA QUADRADA TRAMONTINA,10,"R$ 182,18","R$ 0,00",VANGA QUADRADA CABO 1.20M,48.4%,1978-12-31 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'VANGA QUADRADA CABO 1.20M...'. Possível reclassificação.
1.01 BRÁS,342658,ENXADAO C/10 CM.TRAMONTINA,10,"R$ 182,18","R$ 0,00",ENXADÃO LARGO 2L,36.2%,1979-05-31 00:00:00,MANTER: Baixa similaridade (36.2%) com consumível 'ENXADÃO LARGO 2L...'. Provavelmente corretamente classificado.
1.01 BRÁS,342659,ENXADA E SACHO C/2 PONTAS TRAMONTINA,10,"R$ 182,18","R$ 0,00",SACHO DUAS PONTAS PARA JARDIM,39.0%,1979-05-31 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'SACHO DUAS PONTAS PARA JARDIM...'. Provavelmente corretamente classificado.
1.01 BRÁS,530894,FLANGEADOR P/TUBOS 3/16 A 5/8P SAUTER,10,"R$ 182,18","R$ 0,00",FLANGEADOR C/ALARGADOR TUBOS 1/8 A 3/4P,53.9%,1990-09-30 00:00:00,AVALIAR: Similaridade moderada (53.9%) com consumível 'FLANGEADOR C/ALARGADOR TUBOS 1/8 A 3/4P...'. Possível reclassificação.
1.01 BRÁS,114043,MESA DE SENO WYLER,10,"R$ 182,18","R$ 0,00",MESA EM ARDÓSIA,30.2%,1961-04-30 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'MESA EM ARDÓSIA...'. Provavelmente corretamente classificado.
1.01 BRÁS,147463,DESEMPENO P BANCADA DE AJUSTADOR,25,"R$ 182,18","R$ 0,00",BANCADA DE ARDÓSIA M²,33.7%,1965-01-01 00:00:00,MANTER: Baixa similaridade (33.7%) com consumível 'BANCADA DE ARDÓSIA M²...'. Provavelmente corretamente classificado.
1.01 BRÁS,147466,DESEMPENO P BANCADA DE AJUSTADOR,25,"R$ 182,18","R$ 0,00",BANCADA DE ARDÓSIA M²,33.7%,1965-11-30 00:00:00,MANTER: Baixa similaridade (33.7%) com consumível 'BANCADA DE ARDÓSIA M²...'. Provavelmente corretamente classificado.
1.01 BRÁS,153378,DESEMPENO DE FERRO FUNDIDO P BANCADA,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,47.7%,1966-10-31 00:00:00,AVALIAR: Similaridade moderada (47.7%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,153379,DESEMPENO DE FERRO FUNDIDO P BANCADA,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,47.7%,1966-10-31 00:00:00,AVALIAR: Similaridade moderada (47.7%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,153381,DESEMPENO DE FERRO FUNDIDO P BANCADA,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,47.7%,1966-10-31 00:00:00,AVALIAR: Similaridade moderada (47.7%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,153382,DESEMPENO DE FERRO FUNDIDO P BANCADA,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,47.7%,1966-10-31 00:00:00,AVALIAR: Similaridade moderada (47.7%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,153383,DESEMPENO DE FERRO FUNDIDO P BANCADA,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,47.7%,1966-10-31 00:00:00,AVALIAR: Similaridade moderada (47.7%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,490275,DESEMPENO FERRO FUNDIDO 600 X 800MM,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,44.2%,1988-05-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,491087,DESEMPENO FERRO FUNDIDO200X315MM(DF-205,25,"R$ 182,18","R$ 0,00",POLIA FERRO FUNDIDO 220MM 2B,29.7%,1988-06-30 00:00:00,MANTER: Similaridade muito baixa (29.7%). Mantém como patrimônio.
