Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.05 BARRA FUNDA,718406,CAIXA ACUSTICA TRAPEZOIDAL 120 WATTS,10,"R$ 494,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,37.3%,2004-04-30 00:00:00,MANTER: Baixa similaridade (37.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Provavelmente corretamente classificado.
1.05 BARRA FUNDA,717826,MESA DE AUDIO,10,"R$ 1330,00","R$ 0,00",MESA EM ARDÓSIA,44.8%,2004-03-31 00:00:00,AVALIAR: Similaridade moderada (44.8%) com consumível 'MESA EM ARDÓSIA...'. Possível reclassificação.
1.05 BARRA FUNDA,717948,DVD,15,"R$ 435,00","R$ 0,00",DVD-ARTHUR,48.8%,2004-03-31 00:00:00,AVALIAR: Similaridade moderada (48.8%) com consumível 'DVD-ARTHUR...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,513049,COLUNA ACUSTICA C/ALTO FALANTES DI-SOM,10,"R$ 182,18","R$ 0,00",ALTO-FALANTE 8?/0.5W,26.4%,1989-06-30 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,513050,COLUNA ACUSTICA C/ALTO FALANTES DI-SOM,10,"R$ 182,18","R$ 0,00",ALTO-FALANTE 8?/0.5W,26.4%,1989-06-30 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,513052,COLUNA ACUSTICA C/ALTO FALANTES DI-SOM,10,"R$ 182,18","R$ 0,00",ALTO-FALANTE 8?/0.5W,26.4%,1989-06-30 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,513053,COLUNA ACUSTICA C/ALTO FALANTES DI-SOM,10,"R$ 182,18","R$ 0,00",ALTO-FALANTE 8?/0.5W,26.4%,1989-06-30 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,736347,RETROPROJETOR 4000 LUMENS,10,"R$ 495,00","R$ 0,00",REFLETOR LED 800W 110.4000 LÚMENS 5000K,34.4%,2005-06-30 00:00:00,MANTER: Baixa similaridade (34.4%) com consumível 'REFLETOR LED 800W 110.4000 LÚMENS 5000K...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,656525,FACSIMILE PANASONIC KX-FP101,15,"R$ 587,17","R$ 0,00",ACOPLAMENTO LADO MOTOR PANASONIC,25.7%,2000-05-31 00:00:00,MANTER: Similaridade muito baixa (25.7%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,737942,PROJETOR MULTIMIDIA 1200 ANSI LUMENS,10,"R$ 2998,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,34.8%,2005-08-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,737944,PROJETOR MULTIMIDIA 1200 ANSI LUMENS,10,"R$ 2998,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,34.8%,2005-08-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,737945,PROJETOR MULTIMIDIA 1200 ANSI LUMENS,10,"R$ 2998,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,34.8%,2005-08-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,760341,PROJETOR MULTIMIDIA 1800ANSI EPSON S4,10,"R$ 2550,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,56.9%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,624766,GRAVADOR REPR.AUDIO CASSETE 110S SONY,10,"R$ 718,39","R$ 0,00",SAPATA DE AUDIO AS11,24.5%,1996-03-31 00:00:00,MANTER: Similaridade muito baixa (24.5%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,614016,PROJETOR DE DIAPOSITIVOS EKTAGRAPHIC.,10,"R$ 1878,02","R$ 0,00",PROJETOR HOLOGRÁFICO RGB,30.0%,1995-06-30 00:00:00,MANTER: Baixa similaridade (30.0%) com consumível 'PROJETOR HOLOGRÁFICO RGB...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,737943,PROJETOR MULTIMIDIA 1200 ANSI LUMENS,10,"R$ 2998,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,34.8%,2005-08-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Provavelmente corretamente classificado.
1.06 VILA LEOPOLDINA,760339,PROJETOR MULTIMIDIA 1800ANSI EPSON S4,10,"R$ 2550,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,56.9%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,760340,PROJETOR MULTIMIDIA 1800ANSI EPSON S4,10,"R$ 2550,00","R$ 0,00",FONTE P/PROJETOR MULTIMÍDIA EPSON X24,56.9%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'FONTE P/PROJETOR MULTIMÍDIA EPSON X24...'. Possível reclassificação.
1.06 VILA LEOPOLDINA,632223,RETROPROJETOR PORTATIL MOD.9075 - 3M,10,"R$ 1310,15","R$ 0,00",FOGAREIRO PORTÁTIL,29.0%,1997-05-31 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
1.06 VILA LEOPOLDINA,657285,RETROPROJETOR FIXO KODAK EKT E 31,10,"R$ 960,27","R$ 0,00",ESPELHO RETROVISOR FIXO LD/LE,27.2%,2000-06-30 00:00:00,MANTER: Similaridade muito baixa (27.2%). Mantém como patrimônio.
1.07 BRÁS,720311,APARELHO DE DVD DIGITAL,10,"R$ 433,00","R$ 0,00",AMPLIFICADOR DIGITAL,40.1%,2004-05-31 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'AMPLIFICADOR DIGITAL...'. Possível reclassificação.
1.07 BRÁS,730373,VIDEO CASSETE VHS HI FI STEREO,15,"R$ 379,00","R$ 0,00",CASSETE 9V,31.0%,2004-10-31 00:00:00,MANTER: Baixa similaridade (31.0%) com consumível 'CASSETE 9V...'. Provavelmente corretamente classificado.
1.07 BRÁS,587544,SINTONIZADOR AM/FM CARVER PSBII,15,"R$ 62,74","R$ 0,00",CANTONEIRA ALUMÍNIO P/ARREMATE AZULEJO,13.0%,1994-04-30 00:00:00,MANTER: Similaridade muito baixa (13.0%). Mantém como patrimônio.
1.07 BRÁS,730127,PROCESSADOR DE AUDIO E VIDEO DIGITAL,10,"R$ 9600,00","R$ 0,00","MODULADOR DE AUDIO E VIDEO 3/4""",48.9%,2004-10-31 00:00:00,"AVALIAR: Similaridade moderada (48.9%) com consumível 'MODULADOR DE AUDIO E VIDEO 3/4""...'. Possível reclassificação."
1.07 BRÁS,730905,MESA DE SOM C/ EQUALIZADOR GRAFICO,10,"R$ 1405,00","R$ 0,00",MESA DE SOM 4 CANAIS (USAR CÓD 7004767),34.6%,2004-11-30 00:00:00,MANTER: Baixa similaridade (34.6%) com consumível 'MESA DE SOM 4 CANAIS (USAR CÓD 7004767)...'. Provavelmente corretamente classificado.
1.07 BRÁS,730906,CAIXA ACUSTICA TRAPEZOIDAL 315W C/SUPORT,10,"R$ 963,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,36.5%,2004-11-30 00:00:00,MANTER: Baixa similaridade (36.5%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Provavelmente corretamente classificado.
1.07 BRÁS,730907,CAIXA ACUSTICA TRAPEZOIDAL 315W C/SUPORT,10,"R$ 963,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,36.5%,2004-11-30 00:00:00,MANTER: Baixa similaridade (36.5%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Provavelmente corretamente classificado.
1.07 BRÁS,730908,CAIXA ACUSTICA PARA SUBWOOFER 600 W,10,"R$ 864,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,42.2%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (42.2%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730909,CAIXA ACUSTICA PARA SUBWOOFER 600 W,10,"R$ 864,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,42.2%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (42.2%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730910,MESA DE SOM C/ 12 ENTRADAS,10,"R$ 1124,00","R$ 0,00",FONTE DE ENERGIA 18.5V P/MESA DE SOM,38.8%,2004-11-30 00:00:00,MANTER: Baixa similaridade (38.8%) com consumível 'FONTE DE ENERGIA 18.5V P/MESA DE SOM...'. Provavelmente corretamente classificado.
1.07 BRÁS,730911,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730912,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730913,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730914,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730915,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730916,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730917,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730918,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730919,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730920,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730921,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,730922,CAIXA ACUSTICA TRAPEZOIDAL 135W,10,"R$ 742,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,43.3%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Possível reclassificação.
1.07 BRÁS,731224,AMPLIFICADOR DE POTENCIA 360WRMS,10,"R$ 1021,00","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,59.4%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (59.4%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.07 BRÁS,731225,AMPLIFICADOR DE POTENCIA 360WRMS,10,"R$ 1021,00","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,59.4%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (59.4%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.07 BRÁS,731226,AMPLIFICADOR DE POTENCIA 360WRMS,10,"R$ 1021,00","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,59.4%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (59.4%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.07 BRÁS,731290,CAIXA MONITOR AMPLIFICADA DUAS VIAS,10,"R$ 1560,00","R$ 0,00",CAIXA DE SOM AMPLIFICADA AUTOMOTIVA,38.9%,2004-11-30 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'CAIXA DE SOM AMPLIFICADA AUTOMOTIVA...'. Provavelmente corretamente classificado.
1.07 BRÁS,731291,CAIXA MONITOR AMPLIFICADA DUAS VIAS,10,"R$ 1560,00","R$ 0,00",CAIXA DE SOM AMPLIFICADA AUTOMOTIVA,38.9%,2004-11-30 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'CAIXA DE SOM AMPLIFICADA AUTOMOTIVA...'. Provavelmente corretamente classificado.
1.07 BRÁS,731720,AMPLIFICADOR DE POTENCIA PARA SUBWOOFER,10,"R$ 2750,00","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,57.0%,2004-11-30 00:00:00,AVALIAR: Similaridade moderada (57.0%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.07 BRÁS,735287,SISTEMA DE MICROFONE SEM FIO,10,"R$ 1950,00","R$ 0,00",TAMPA BATERIA MICROFONE SEM FIO,56.4%,2005-03-31 00:00:00,AVALIAR: Similaridade moderada (56.4%) com consumível 'TAMPA BATERIA MICROFONE SEM FIO...'. Possível reclassificação.
1.09 VILA MARIANA,696362,CAIXA ACUSTICA TRAPEZOIDAL 360W HELLEN,10,"R$ 497,00","R$ 0,00",SUPORTE P/CAIXA ACÚSTICA,36.9%,2003-02-28 00:00:00,MANTER: Baixa similaridade (36.9%) com consumível 'SUPORTE P/CAIXA ACÚSTICA...'. Provavelmente corretamente classificado.
1.09 VILA MARIANA,699095,MODULO AMPLIFICADOR DE POTENCIA 200W,10,"R$ 333,00","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,52.7%,2003-04-30 00:00:00,AVALIAR: Similaridade moderada (52.7%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.09 VILA MARIANA,699096,MODULO AMPLIFICADOR DE POTENCIA 200W,10,"R$ 333,00","R$ 0,00",AMPLIFICADOR DE POTÊNCIA TDA2050,52.7%,2003-04-30 00:00:00,AVALIAR: Similaridade moderada (52.7%) com consumível 'AMPLIFICADOR DE POTÊNCIA TDA2050...'. Possível reclassificação.
1.11 TATUAPÉ,295446,TEODOLITO WILD-T1-360G,15,"R$ 182,18","R$ 0,00",TEODOLITO,40.8%,1977-01-01 00:00:00,AVALIAR: Similaridade moderada (40.8%) com consumível 'TEODOLITO...'. Possível reclassificação.
1.11 TATUAPÉ,295447,TEODOLITO BUSSOLA WILD-TO-360G,15,"R$ 182,18","R$ 0,00",TEODOLITO,31.3%,1977-01-01 00:00:00,MANTER: Baixa similaridade (31.3%) com consumível 'TEODOLITO...'. Provavelmente corretamente classificado.
1.11 TATUAPÉ,690489,CAMERA DE VIDEO P/SIST. DE ALARMES 2172,15,"R$ 152,00","R$ 0,00",CÂMERA DE VÍDEO WI-FI FULL HD,41.2%,2002-12-31 00:00:00,AVALIAR: Similaridade moderada (41.2%) com consumível 'CÂMERA DE VÍDEO WI-FI FULL HD...'. Possível reclassificação.
1.11 TATUAPÉ,640720,MODULO RACK 19P 4 VENT MOD. M44.77,8,"R$ 2292,02","R$ 0,00",MÓDULO FIXO ALUM. VENEZ. VENT. 0.77X1.30,29.4%,1998-04-30 00:00:00,MANTER: Similaridade muito baixa (29.4%). Mantém como patrimônio.
